,Data e hora protocolo,Equipamento,Valor
5347,11/10/2023 11:26:14.292,JAI4,1
5346,11/10/2023 11:26:30.539,JAI4,0
5345,11/10/2023 11:26:40.692,JAI4,1
5344,11/10/2023 11:27:16.247,JAI4,0
5343,11/10/2023 11:27:27.416,JAI4,1
5342,11/10/2023 11:27:36.555,JAI4,0
5341,11/10/2023 11:28:19.217,JAI4,1
5340,11/10/2023 11:28:37.494,JAI4,0
5339,11/10/2023 11:29:13.048,JAI4,1
5338,11/10/2023 11:29:38.433,JAI4,0
5337,11/10/2023 11:30:00.772,JAI4,1
5336,11/10/2023 11:30:34.295,JAI4,0
5335,11/10/2023 11:30:45.465,JAI4,1
5334,11/10/2023 11:31:30.158,JAI4,0
5333,11/10/2023 11:32:15.850,JAI4,1
5332,11/10/2023 11:33:08.666,JAI4,0
5331,11/10/2023 11:33:16.790,JAI4,1
5330,11/10/2023 11:33:19.836,JAI4,0
5329,11/10/2023 11:33:23.897,JAI4,1
5328,11/10/2023 11:33:42.190,JAI4,0
5327,11/10/2023 11:34:01.483,JAI4,1
5326,11/10/2023 11:34:18.744,JAI4,0
5325,11/10/2023 11:34:22.806,JAI4,1
5324,11/10/2023 11:35:04.453,JAI4,0
5323,11/10/2023 11:35:11.560,JAI4,1
5322,11/10/2023 11:35:18.668,JAI4,0
5321,11/10/2023 11:35:33.899,JAI4,1
5320,11/10/2023 11:36:10.469,JAI4,0
5319,11/10/2023 11:36:23.669,JAI4,1
5318,11/10/2023 11:36:50.085,JAI4,0
5317,11/10/2023 11:37:02.269,JAI4,1
5316,11/10/2023 11:37:41.870,JAI4,0
5315,11/10/2023 11:38:01.178,JAI4,1
5314,11/10/2023 11:38:23.516,JAI4,0
5313,11/10/2023 11:38:31.640,JAI4,1
5312,11/10/2023 11:38:53.978,JAI4,0
5311,11/10/2023 11:39:18.363,JAI4,1
5310,11/10/2023 11:39:40.702,JAI4,0
5309,11/10/2023 11:40:02.025,JAI4,1
5308,11/10/2023 11:40:10.164,JAI4,0
5307,11/10/2023 11:40:22.349,JAI4,1
5306,11/10/2023 11:40:55.857,JAI4,0
5305,11/10/2023 11:41:18.211,JAI4,1
5304,11/10/2023 11:41:21.257,JAI4,0
5303,11/10/2023 11:41:29.380,JAI4,1
5302,11/10/2023 11:42:07.965,JAI4,0
5301,11/10/2023 11:42:24.227,JAI4,1
5300,11/10/2023 11:42:27.273,JAI4,0
5299,11/10/2023 11:42:35.397,JAI4,1
5298,11/10/2023 11:43:24.151,JAI4,0
5297,11/10/2023 11:43:31.259,JAI4,1
5296,11/10/2023 11:43:58.674,JAI4,0
5295,11/10/2023 11:44:04.767,JAI4,1
5294,11/10/2023 11:44:23.044,JAI4,0
5293,11/10/2023 11:44:45.398,JAI4,1
5292,11/10/2023 11:45:09.768,JAI4,0
5291,11/10/2023 11:45:31.091,JAI4,1
5290,11/10/2023 11:45:47.353,JAI4,0
5289,11/10/2023 11:47:01.492,JAI4,1
5288,11/10/2023 11:47:09.615,JAI4,0
5287,11/10/2023 11:48:01.416,JAI4,1
5286,11/10/2023 11:48:07.508,JAI4,0
5285,11/10/2023 11:48:11.570,JAI4,1
5284,11/10/2023 11:48:25.785,JAI4,0
5283,11/10/2023 11:49:24.694,JAI4,1
5282,11/10/2023 11:49:52.109,JAI4,0
5281,11/10/2023 11:50:06.340,JAI4,1
5280,11/10/2023 11:51:12.357,JAI4,0
5279,11/10/2023 11:51:24.541,JAI4,1
5278,11/10/2023 11:51:33.680,JAI4,0
5277,11/10/2023 11:51:45.865,JAI4,1
5276,11/10/2023 11:52:08.203,JAI4,0
5275,11/10/2023 11:52:48.835,JAI4,1
5274,11/10/2023 11:53:04.066,JAI4,0
5273,11/10/2023 11:53:25.404,JAI4,1
5272,11/10/2023 11:53:36.574,JAI4,0
5271,11/10/2023 11:53:57.897,JAI4,1
5270,11/10/2023 11:54:10.082,JAI4,0
5269,11/10/2023 11:54:25.328,JAI4,1
5268,11/10/2023 11:54:39.544,JAI4,0
5267,11/10/2023 11:54:46.652,JAI4,1
5266,11/10/2023 11:55:06.959,JAI4,0
5264,11/10/2023 11:55:28.283,JAI4,1
5263,11/10/2023 11:55:35.406,JAI4,0
5262,11/10/2023 11:55:58.760,JAI4,1
5261,11/10/2023 11:56:10.945,JAI4,0
5260,11/10/2023 11:56:28.206,JAI4,1
5259,11/10/2023 11:56:57.668,JAI4,0
5258,11/10/2023 11:57:14.930,JAI4,1
5257,11/10/2023 11:57:40.315,JAI4,0
5255,11/10/2023 11:58:10.792,JAI4,1
5254,11/10/2023 11:58:17.900,JAI4,0
5253,11/10/2023 11:58:33.131,JAI4,1
5252,11/10/2023 11:59:43.209,JAI4,0
5251,11/10/2023 12:00:01.502,JAI4,1
5250,11/10/2023 12:00:16.732,JAI4,0
5249,11/10/2023 12:00:45.163,JAI4,1
5247,11/10/2023 12:00:53.287,JAI4,0
5246,11/10/2023 12:01:21.733,JAI4,1
5244,11/10/2023 12:02:41.965,JAI4,0
5242,11/10/2023 12:02:59.227,JAI4,1
5241,11/10/2023 12:03:21.581,JAI4,0
5240,11/10/2023 12:04:08.289,JAI4,1
5239,11/10/2023 12:04:14.381,JAI4,0
5238,11/10/2023 12:04:21.505,JAI4,1
5237,11/10/2023 12:04:45.874,JAI4,0
5236,11/10/2023 12:05:05.167,JAI4,1
5235,11/10/2023 12:05:15.321,JAI4,0
5231,11/10/2023 12:05:31.582,JAI4,1
5229,11/10/2023 12:06:00.013,JAI4,0
5226,11/10/2023 12:06:18.291,JAI4,1
5223,11/10/2023 12:06:43.691,JAI4,0
5219,11/10/2023 12:08:27.277,JAI4,1
5218,11/10/2023 12:08:35.400,JAI4,0
5217,11/10/2023 12:09:19.077,JAI4,1
5216,11/10/2023 12:09:23.139,JAI4,0
5215,11/10/2023 12:10:48.448,JAI4,1
5214,11/10/2023 12:11:45.325,JAI4,0
5213,11/10/2023 12:11:54.464,JAI4,1
5212,11/10/2023 12:12:03.618,JAI4,0
5211,11/10/2023 12:12:13.772,JAI4,1
5210,11/10/2023 12:12:24.941,JAI4,0
5209,11/10/2023 12:12:27.987,JAI4,1
5208,11/10/2023 12:12:32.049,JAI4,0
5207,11/10/2023 12:13:15.711,JAI4,1
5206,11/10/2023 12:13:19.773,JAI4,0
5205,11/10/2023 12:13:50.234,JAI4,1
5204,11/10/2023 12:14:04.450,JAI4,0
5203,11/10/2023 12:14:43.050,JAI4,1
5201,11/10/2023 12:15:16.558,JAI4,0
5200,11/10/2023 12:15:57.190,JAI4,1
5198,11/10/2023 12:16:00.236,JAI4,0
5196,11/10/2023 12:16:04.297,JAI4,1
5195,11/10/2023 12:16:33.759,JAI4,0
5194,11/10/2023 12:16:59.144,JAI4,1
5193,11/10/2023 12:17:09.298,JAI4,0
5192,11/10/2023 12:17:12.344,JAI4,1
5191,11/10/2023 12:17:31.653,JAI4,0
5190,11/10/2023 12:17:40.791,JAI4,1
5189,11/10/2023 12:17:50.945,JAI4,0
5188,11/10/2023 12:18:04.145,JAI4,1
5187,11/10/2023 12:18:08.207,JAI4,0
5186,11/10/2023 12:18:15.314,JAI4,1
5185,11/10/2023 12:18:26.484,JAI4,0
5184,11/10/2023 12:18:42.746,JAI4,1
5181,11/10/2023 12:18:55.946,JAI4,0
5177,11/10/2023 12:19:40.623,JAI4,1
5176,11/10/2023 12:19:55.870,JAI4,0
5175,11/10/2023 12:20:07.039,JAI4,1
5174,11/10/2023 12:20:11.101,JAI4,0
5173,11/10/2023 12:20:26.331,JAI4,1
5172,11/10/2023 12:22:42.425,JAI4,0
5171,11/10/2023 12:22:46.487,JAI4,1
5170,11/10/2023 12:22:49.533,JAI4,0
5169,11/10/2023 12:23:31.180,JAI4,1
5168,11/10/2023 12:24:12.827,JAI4,0
5167,11/10/2023 12:24:37.196,JAI4,1
5166,11/10/2023 12:25:51.335,JAI4,0
5165,11/10/2023 12:26:20.797,JAI4,1
5164,11/10/2023 12:26:31.967,JAI4,0
5163,11/10/2023 12:26:48.213,JAI4,1
5162,11/10/2023 12:27:04.459,JAI4,0
5161,11/10/2023 12:27:46.106,JAI4,1
5160,11/10/2023 12:27:54.229,JAI4,0
5159,11/10/2023 12:28:23.676,JAI4,1
5158,11/10/2023 12:29:59.154,JAI4,0
5157,11/10/2023 12:30:15.400,JAI4,1
5156,11/10/2023 12:30:38.754,JAI4,0
5155,11/10/2023 12:31:06.185,JAI4,1
5154,11/10/2023 12:31:30.555,JAI4,0
5153,11/10/2023 12:31:46.801,JAI4,1
5152,11/10/2023 12:32:49.771,JAI4,0
5151,11/10/2023 12:33:04.002,JAI4,1
5150,11/10/2023 12:33:25.326,JAI4,0
5149,11/10/2023 12:33:55.787,JAI4,1
5148,11/10/2023 12:34:14.080,JAI4,0
5147,11/10/2023 12:34:23.219,JAI4,1
5146,11/10/2023 12:34:41.496,JAI4,0
5145,11/10/2023 12:35:05.865,JAI4,1
5144,11/10/2023 12:35:09.942,JAI4,0
5143,11/10/2023 12:35:14.004,JAI4,1
5142,11/10/2023 12:35:37.358,JAI4,0
5141,11/10/2023 12:36:01.727,JAI4,1
5140,11/10/2023 12:36:12.897,JAI4,0
5139,11/10/2023 12:36:20.020,JAI4,1
5138,11/10/2023 12:36:41.343,JAI4,0
5137,11/10/2023 12:37:04.697,JAI4,1
5136,11/10/2023 12:38:01.575,JAI4,0
5135,11/10/2023 12:38:26.960,JAI4,1
5134,11/10/2023 12:39:22.822,JAI4,0
5133,11/10/2023 12:39:41.115,JAI4,1
5132,11/10/2023 12:39:54.315,JAI4,0
5131,11/10/2023 12:40:02.438,JAI4,1
5130,11/10/2023 12:40:24.777,JAI4,0
5129,11/10/2023 12:40:30.869,JAI4,1
5128,11/10/2023 12:41:05.408,JAI4,0
5127,11/10/2023 12:41:24.701,JAI4,1
5126,11/10/2023 12:42:33.763,JAI4,0
5125,11/10/2023 12:42:48.994,JAI4,1
5124,11/10/2023 12:43:04.240,JAI4,0
5123,11/10/2023 12:43:07.286,JAI4,1
5122,11/10/2023 12:43:19.471,JAI4,0
5121,11/10/2023 12:43:24.548,JAI4,1
5120,11/10/2023 12:44:04.164,JAI4,0
5119,11/10/2023 12:45:42.673,JAI4,1
5118,11/10/2023 12:46:48.689,JAI4,0
5117,11/10/2023 12:46:52.751,JAI4,1
5116,11/10/2023 12:47:08.997,JAI4,0
5115,11/10/2023 12:47:41.505,JAI4,1
5114,11/10/2023 12:47:47.598,JAI4,0
5113,11/10/2023 12:47:58.767,JAI4,1
5112,11/10/2023 12:48:26.198,JAI4,0
5111,11/10/2023 12:48:51.583,JAI4,1
5110,11/10/2023 12:49:38.307,JAI4,0
5109,11/10/2023 12:50:02.676,JAI4,1
5108,11/10/2023 12:50:27.046,JAI4,0
5107,11/10/2023 12:50:50.415,JAI4,1
5106,11/10/2023 12:51:26.969,JAI4,0
5105,11/10/2023 12:51:35.092,JAI4,1
5104,11/10/2023 12:52:02.524,JAI4,0
5103,11/10/2023 12:52:22.832,JAI4,1
5102,11/10/2023 12:52:38.062,JAI4,0
5101,11/10/2023 12:53:23.771,JAI4,1
5100,11/10/2023 12:53:36.971,JAI4,0
5099,11/10/2023 12:54:35.879,JAI4,1
5098,11/10/2023 12:54:42.987,JAI4,0
5097,11/10/2023 12:55:11.434,JAI4,1
5096,11/10/2023 12:55:22.603,JAI4,0
5095,11/10/2023 12:55:46.973,JAI4,1
5094,11/10/2023 12:56:15.419,JAI4,0
5093,11/10/2023 12:56:25.573,JAI4,1
5092,11/10/2023 12:56:41.819,JAI4,0
5091,11/10/2023 12:56:48.927,JAI4,1
5090,11/10/2023 12:56:55.019,JAI4,0
5089,11/10/2023 12:57:39.712,JAI4,1
5088,11/10/2023 12:57:44.789,JAI4,0
5087,11/10/2023 12:57:59.005,JAI4,1
5086,11/10/2023 12:58:20.344,JAI4,0
5085,11/10/2023 12:58:34.559,JAI4,1
5084,11/10/2023 12:58:54.867,JAI4,0
5083,11/10/2023 12:59:08.067,JAI4,1
5082,11/10/2023 12:59:28.391,JAI4,0
5081,11/10/2023 13:00:16.114,JAI4,1
5080,11/10/2023 13:00:30.330,JAI4,0
5079,11/10/2023 13:00:52.684,JAI4,1
5078,11/10/2023 13:01:10.961,JAI4,0
5077,11/10/2023 13:02:07.839,JAI4,1
5076,11/10/2023 13:02:12.916,JAI4,0
5075,11/10/2023 13:02:24.085,JAI4,1
5074,11/10/2023 13:02:28.147,JAI4,0
5073,11/10/2023 13:03:15.886,JAI4,1
5072,11/10/2023 13:03:31.117,JAI4,0
5071,11/10/2023 13:03:51.440,JAI4,1
5070,11/10/2023 13:04:02.609,JAI4,0
5069,11/10/2023 13:04:45.256,JAI4,1
5068,11/10/2023 13:04:57.456,JAI4,0
5067,11/10/2023 13:05:26.903,JAI4,1
5066,11/10/2023 13:05:45.180,JAI4,0
5065,11/10/2023 13:05:52.288,JAI4,1
5064,11/10/2023 13:06:31.903,JAI4,0
5063,11/10/2023 13:06:47.134,JAI4,1
5062,11/10/2023 13:07:12.535,JAI4,0
5061,11/10/2023 13:07:36.904,JAI4,1
5060,11/10/2023 13:07:44.012,JAI4,0
5059,11/10/2023 13:07:47.058,JAI4,1
5058,11/10/2023 13:07:57.212,JAI4,0
5057,11/10/2023 13:08:23.628,JAI4,1
5056,11/10/2023 13:10:28.553,JAI4,0
5055,11/10/2023 13:10:36.676,JAI4,1
5054,11/10/2023 13:10:39.722,JAI4,0
5053,11/10/2023 13:10:52.922,JAI4,1
5052,11/10/2023 13:11:00.030,JAI4,0
5051,11/10/2023 13:11:09.168,JAI4,1
5050,11/10/2023 13:11:42.692,JAI4,0
5049,11/10/2023 13:12:10.108,JAI4,1
5048,11/10/2023 13:12:25.338,JAI4,0
5047,11/10/2023 13:12:57.847,JAI4,1
5046,11/10/2023 13:13:17.139,JAI4,0
5045,11/10/2023 13:13:30.339,JAI4,1
5044,11/10/2023 13:13:42.524,JAI4,0
5043,11/10/2023 13:13:48.632,JAI4,1
5042,11/10/2023 13:14:20.109,JAI4,0
5041,11/10/2023 13:14:34.325,JAI4,1
5040,11/10/2023 13:14:56.679,JAI4,0
5039,11/10/2023 13:15:04.802,JAI4,1
5038,11/10/2023 13:15:23.079,JAI4,0
5037,11/10/2023 13:16:01.680,JAI4,1
5036,11/10/2023 13:16:53.465,JAI4,0
5035,11/10/2023 13:17:20.896,JAI4,1
5034,11/10/2023 13:17:29.019,JAI4,0
5033,11/10/2023 13:18:59.405,JAI4,1
5032,11/10/2023 13:19:11.589,JAI4,0
5031,11/10/2023 13:19:38.005,JAI4,1
5030,11/10/2023 13:19:44.098,JAI4,0
5029,11/10/2023 13:20:00.344,JAI4,1
5028,11/10/2023 13:20:21.683,JAI4,0
5027,11/10/2023 13:20:29.806,JAI4,1
5026,11/10/2023 13:20:51.129,JAI4,0
5025,11/10/2023 13:21:16.514,JAI4,1
5024,11/10/2023 13:21:58.161,JAI4,0
5023,11/10/2023 13:22:17.453,JAI4,1
5022,11/10/2023 13:23:04.177,JAI4,0
5021,11/10/2023 13:23:30.577,JAI4,1
5020,11/10/2023 13:23:40.747,JAI4,0
5019,11/10/2023 13:23:59.024,JAI4,1
5018,11/10/2023 13:24:04.101,JAI4,0
5017,11/10/2023 13:24:37.609,JAI4,1
5016,11/10/2023 13:25:03.009,JAI4,0
5015,11/10/2023 13:25:09.102,JAI4,1
5014,11/10/2023 13:25:29.410,JAI4,0
5013,11/10/2023 13:25:46.671,JAI4,1
5012,11/10/2023 13:25:57.856,JAI4,0
5011,11/10/2023 13:26:02.933,JAI4,1
5010,11/10/2023 13:26:34.410,JAI4,0
5009,11/10/2023 13:27:49.565,JAI4,1
5008,11/10/2023 13:28:08.873,JAI4,0
5007,11/10/2023 13:28:20.042,JAI4,1
5006,11/10/2023 13:28:29.181,JAI4,0
5005,11/10/2023 13:28:49.489,JAI4,1
5004,11/10/2023 13:28:52.535,JAI4,0
5003,11/10/2023 13:29:10.828,JAI4,1
5002,11/10/2023 13:29:17.936,JAI4,0
5001,11/10/2023 13:29:21.997,JAI4,1
5000,11/10/2023 13:29:43.320,JAI4,0
4999,11/10/2023 13:29:47.382,JAI4,1
4998,11/10/2023 13:29:55.505,JAI4,0
4997,11/10/2023 13:30:01.597,JAI4,1
4996,11/10/2023 13:30:14.798,JAI4,0
4995,11/10/2023 13:30:19.890,JAI4,1
4994,11/10/2023 13:30:29.029,JAI4,0
4993,11/10/2023 13:30:32.075,JAI4,1
4992,11/10/2023 13:30:44.260,JAI4,0
4991,11/10/2023 13:30:47.306,JAI4,1
4990,11/10/2023 13:31:00.506,JAI4,0
4989,11/10/2023 13:31:18.783,JAI4,1
4988,11/10/2023 13:31:24.891,JAI4,0
4987,11/10/2023 13:31:31.999,JAI4,1
4986,11/10/2023 13:31:35.045,JAI4,0
4985,11/10/2023 13:31:43.168,JAI4,1
4984,11/10/2023 13:31:54.337,JAI4,0
4983,11/10/2023 13:32:14.645,JAI4,1
4982,11/10/2023 13:32:27.845,JAI4,0
4981,11/10/2023 13:32:36.999,JAI4,1
4980,11/10/2023 13:32:45.123,JAI4,0
4979,11/10/2023 13:32:55.277,JAI4,1
4978,11/10/2023 13:33:11.523,JAI4,0
4977,11/10/2023 13:33:21.677,JAI4,1
4976,11/10/2023 13:33:30.815,JAI4,0
4975,11/10/2023 13:33:52.154,JAI4,1
4974,11/10/2023 13:33:59.262,JAI4,0
4973,11/10/2023 13:34:03.324,JAI4,1
4972,11/10/2023 13:34:14.493,JAI4,0
4971,11/10/2023 13:34:18.554,JAI4,1
4970,11/10/2023 13:34:25.662,JAI4,0
4969,11/10/2023 13:34:39.878,JAI4,1
4968,11/10/2023 13:34:54.109,JAI4,0
4967,11/10/2023 13:35:16.447,JAI4,1
4966,11/10/2023 13:35:30.663,JAI4,0
4965,11/10/2023 13:35:54.033,JAI4,1
4964,11/10/2023 13:35:57.079,JAI4,0
4963,11/10/2023 13:36:08.248,JAI4,1
4962,11/10/2023 13:36:15.356,JAI4,0
4961,11/10/2023 13:36:22.464,JAI4,1
4960,11/10/2023 13:36:26.525,JAI4,0
4959,11/10/2023 13:36:34.648,JAI4,1
4958,11/10/2023 13:36:53.956,JAI4,0
4957,11/10/2023 13:37:03.095,JAI4,1
4956,11/10/2023 13:37:07.157,JAI4,0
4955,11/10/2023 13:37:11.218,JAI4,1
4954,11/10/2023 13:37:15.280,JAI4,0
4953,11/10/2023 13:37:37.618,JAI4,1
4952,11/10/2023 13:37:55.895,JAI4,0
4951,11/10/2023 13:38:04.034,JAI4,1
4950,11/10/2023 13:38:19.265,JAI4,0
4949,11/10/2023 13:39:45.589,JAI4,1
4948,11/10/2023 13:40:07.928,JAI4,0
4947,11/10/2023 13:40:12.005,JAI4,1
4946,11/10/2023 13:40:16.067,JAI4,0
4945,11/10/2023 13:40:32.313,JAI4,1
4944,11/10/2023 13:40:42.467,JAI4,0
4943,11/10/2023 13:40:52.621,JAI4,1
4942,11/10/2023 13:41:03.790,JAI4,0
4941,11/10/2023 13:41:08.867,JAI4,1
4940,11/10/2023 13:41:26.144,JAI4,0
4939,11/10/2023 13:41:31.221,JAI4,1
4938,11/10/2023 13:41:37.314,JAI4,0
4937,11/10/2023 13:41:45.437,JAI4,1
4936,11/10/2023 13:42:02.699,JAI4,0
4935,11/10/2023 13:42:13.868,JAI4,1
4934,11/10/2023 13:42:21.991,JAI4,0
4933,11/10/2023 13:42:29.114,JAI4,1
4932,11/10/2023 13:42:36.222,JAI4,0
4931,11/10/2023 13:42:55.515,JAI4,1
4930,11/10/2023 13:43:03.638,JAI4,0
4929,11/10/2023 13:43:10.745,JAI4,1
4928,11/10/2023 13:43:17.853,JAI4,0
4927,11/10/2023 13:43:21.915,JAI4,1
4926,11/10/2023 13:43:32.084,JAI4,0
4925,11/10/2023 13:43:44.269,JAI4,1
4924,11/10/2023 13:43:59.500,JAI4,0
4923,11/10/2023 13:44:04.577,JAI4,1
4922,11/10/2023 13:44:13.715,JAI4,0
4921,11/10/2023 13:44:17.777,JAI4,1
4920,11/10/2023 13:44:30.977,JAI4,0
4919,11/10/2023 13:44:38.101,JAI4,1
4918,11/10/2023 13:44:45.208,JAI4,0
4917,11/10/2023 13:44:50.285,JAI4,1
4916,11/10/2023 13:45:02.470,JAI4,0
4915,11/10/2023 13:45:57.317,JAI4,1
4914,11/10/2023 13:46:18.640,JAI4,0
4913,11/10/2023 13:46:23.717,JAI4,1
4912,11/10/2023 13:46:49.118,JAI4,0
4911,11/10/2023 13:46:52.164,JAI4,1
4910,11/10/2023 13:47:00.287,JAI4,0
4909,11/10/2023 13:47:18.564,JAI4,1
4908,11/10/2023 13:47:33.795,JAI4,0
4907,11/10/2023 13:47:39.887,JAI4,1
4906,11/10/2023 13:47:43.949,JAI4,0
4905,11/10/2023 13:47:49.026,JAI4,1
4904,11/10/2023 13:47:56.149,JAI4,0
4903,11/10/2023 13:48:03.257,JAI4,1
4902,11/10/2023 13:48:07.318,JAI4,0
4901,11/10/2023 13:48:10.365,JAI4,1
4900,11/10/2023 13:48:18.488,JAI4,0
4899,11/10/2023 13:48:27.626,JAI4,1
4898,11/10/2023 13:48:36.765,JAI4,0
4897,11/10/2023 13:48:46.919,JAI4,1
4896,11/10/2023 13:49:08.258,JAI4,0
4895,11/10/2023 13:49:12.319,JAI4,1
4894,11/10/2023 13:49:16.381,JAI4,0
4893,11/10/2023 13:49:20.442,JAI4,1
4892,11/10/2023 13:49:27.550,JAI4,0
4891,11/10/2023 13:49:34.658,JAI4,1
4890,11/10/2023 13:49:38.719,JAI4,0
4889,11/10/2023 13:49:44.812,JAI4,1
4888,11/10/2023 13:49:52.935,JAI4,0
4887,11/10/2023 13:49:56.997,JAI4,1
4886,11/10/2023 13:50:02.074,JAI4,0
4885,11/10/2023 13:50:08.181,JAI4,1
4884,11/10/2023 13:50:34.582,JAI4,0
4883,11/10/2023 13:50:49.813,JAI4,1
4882,11/10/2023 13:50:53.874,JAI4,0
4881,11/10/2023 13:50:56.920,JAI4,1
4880,11/10/2023 13:51:15.213,JAI4,0
4879,11/10/2023 13:51:30.444,JAI4,1
4878,11/10/2023 13:51:55.829,JAI4,0
4877,11/10/2023 13:51:59.890,JAI4,1
4876,11/10/2023 13:52:22.245,JAI4,0
4875,11/10/2023 13:52:32.399,JAI4,1
4874,11/10/2023 13:52:46.614,JAI4,0
4873,11/10/2023 13:53:42.476,JAI4,1
4872,11/10/2023 13:53:49.584,JAI4,0
4871,11/10/2023 13:55:11.847,JAI4,1
4870,11/10/2023 13:55:18.954,JAI4,0
4869,11/10/2023 13:55:34.185,JAI4,1
4868,11/10/2023 13:55:45.370,JAI4,0
4867,11/10/2023 13:56:48.340,JAI4,1
4866,11/10/2023 13:56:54.433,JAI4,0
4865,11/10/2023 13:56:59.510,JAI4,1
4864,11/10/2023 13:57:06.617,JAI4,0
4863,11/10/2023 13:57:27.941,JAI4,1
4862,11/10/2023 13:57:42.156,JAI4,0
4861,11/10/2023 13:57:59.433,JAI4,1
4860,11/10/2023 13:58:13.649,JAI4,0
4859,11/10/2023 13:58:17.710,JAI4,1
4858,11/10/2023 13:58:42.080,JAI4,0
4857,11/10/2023 13:58:51.218,JAI4,1
4856,11/10/2023 13:58:57.326,JAI4,0
4855,11/10/2023 13:59:05.450,JAI4,1
4854,11/10/2023 13:59:16.619,JAI4,0
4853,11/10/2023 13:59:20.680,JAI4,1
4852,11/10/2023 13:59:27.788,JAI4,0
4851,11/10/2023 13:59:48.096,JAI4,1
4850,11/10/2023 14:00:03.343,JAI4,0
4849,11/10/2023 14:00:17.558,JAI4,1
4848,11/10/2023 14:00:32.789,JAI4,0
4847,11/10/2023 14:00:36.851,JAI4,1
4846,11/10/2023 14:00:43.958,JAI4,0
4845,11/10/2023 14:00:52.081,JAI4,1
4844,11/10/2023 14:01:14.436,JAI4,0
4843,11/10/2023 14:01:32.713,JAI4,1
4842,11/10/2023 14:01:47.944,JAI4,0
4841,11/10/2023 14:02:14.360,JAI4,1
4840,11/10/2023 14:02:25.529,JAI4,0
4839,11/10/2023 14:02:43.806,JAI4,1
4838,11/10/2023 14:02:59.037,JAI4,0
4837,11/10/2023 14:03:16.299,JAI4,1
4836,11/10/2023 14:03:35.607,JAI4,0
4835,11/10/2023 14:03:57.945,JAI4,1
4834,11/10/2023 14:04:04.038,JAI4,0
4833,11/10/2023 14:04:08.099,JAI4,1
4832,11/10/2023 14:04:16.222,JAI4,0
4831,11/10/2023 14:04:29.438,JAI4,1
4830,11/10/2023 14:04:44.669,JAI4,0
4829,11/10/2023 14:04:48.731,JAI4,1
4828,11/10/2023 14:05:08.023,JAI4,0
4827,11/10/2023 14:05:14.115,JAI4,1
4826,11/10/2023 14:05:41.547,JAI4,0
4825,11/10/2023 14:05:57.793,JAI4,1
4824,11/10/2023 14:06:10.993,JAI4,0
4823,11/10/2023 14:06:18.101,JAI4,1
4822,11/10/2023 14:06:28.255,JAI4,0
4821,11/10/2023 14:06:31.301,JAI4,1
4820,11/10/2023 14:06:44.517,JAI4,0
4819,11/10/2023 14:07:13.963,JAI4,1
4818,11/10/2023 14:07:41.379,JAI4,0
4817,11/10/2023 14:07:58.656,JAI4,1
4816,11/10/2023 14:08:37.241,JAI4,0
4815,11/10/2023 14:09:13.811,JAI4,1
4814,11/10/2023 14:09:31.072,JAI4,0
4813,11/10/2023 14:10:32.012,JAI4,1
4812,11/10/2023 14:10:41.150,JAI4,0
4811,11/10/2023 14:11:10.612,JAI4,1
4810,11/10/2023 14:11:28.889,JAI4,0
4809,11/10/2023 14:11:35.997,JAI4,1
4808,11/10/2023 14:11:40.059,JAI4,0
4807,11/10/2023 14:12:23.736,JAI4,1
4806,11/10/2023 14:12:27.798,JAI4,0
4805,11/10/2023 14:13:07.398,JAI4,1
4804,11/10/2023 14:13:18.583,JAI4,0
4803,11/10/2023 14:13:40.922,JAI4,1
4802,11/10/2023 14:13:45.999,JAI4,0
4801,11/10/2023 14:14:00.214,JAI4,1
4800,11/10/2023 14:14:04.276,JAI4,0
4799,11/10/2023 14:14:35.769,JAI4,1
4798,11/10/2023 14:14:39.830,JAI4,0
4797,11/10/2023 14:15:14.353,JAI4,1
4796,11/10/2023 14:15:57.016,JAI4,0
4795,11/10/2023 14:16:45.770,JAI4,1
4794,11/10/2023 14:16:53.893,JAI4,0
4793,11/10/2023 14:17:02.016,JAI4,1
4792,11/10/2023 14:17:15.217,JAI4,0
4791,11/10/2023 14:17:26.386,JAI4,1
4790,11/10/2023 14:17:34.509,JAI4,0
4789,11/10/2023 14:17:40.617,JAI4,1
4788,11/10/2023 14:18:16.156,JAI4,0
4787,11/10/2023 14:18:23.263,JAI4,1
4786,11/10/2023 14:19:22.172,JAI4,0
4785,11/10/2023 14:19:26.233,JAI4,1
4784,11/10/2023 14:19:46.541,JAI4,0
4783,11/10/2023 14:19:50.603,JAI4,1
4782,11/10/2023 14:20:13.973,JAI4,0
4781,11/10/2023 14:20:25.142,JAI4,1
4780,11/10/2023 14:20:39.357,JAI4,0
4779,11/10/2023 14:20:58.666,JAI4,1
4778,11/10/2023 14:21:01.712,JAI4,0
4777,11/10/2023 14:21:05.773,JAI4,1
4776,11/10/2023 14:21:27.097,JAI4,0
4775,11/10/2023 14:21:34.204,JAI4,1
4774,11/10/2023 14:21:54.512,JAI4,0
4773,11/10/2023 14:22:01.620,JAI4,1
4772,11/10/2023 14:22:15.851,JAI4,0
4771,11/10/2023 14:22:38.190,JAI4,1
4770,11/10/2023 14:22:49.359,JAI4,0
4769,11/10/2023 14:22:52.405,JAI4,1
4768,11/10/2023 14:23:07.636,JAI4,0
4767,11/10/2023 14:23:19.836,JAI4,1
4766,11/10/2023 14:23:36.083,JAI4,0
4765,11/10/2023 14:23:44.206,JAI4,1
